Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ReturnsArgumentAt.inferWantedArgumentPosition( InvocationOnMock invocation );2;2;6
ReturnsArgumentAt.ReturnsArgumentAt( int wantedArgumentPosition );3;3;6
ReturnsArgumentAt.validateIndexWithinTheoreticalInvocationRange( InvocationOnMock invocation , int argumentPosition );2;2;6
ReturnsArgumentAt.wantedArgIndexIsVarargAndSameTypeAsReturnType( InvocationOnMock invocation );4;4;8
ReturnsArgumentAt.inferWantedRawArgumentPosition( InvocationOnMock invocation );2;2;6
ReturnsArgumentAt.validateFor( InvocationOnMock invocationOnMock );1;0;6
ReturnsArgumentAt.answer( InvocationOnMock invocation );2;1;8
ReturnsArgumentAt.validateIndexWithinInvocationRange( InvocationOnMock invocation , int argumentPosition );2;2;6
ReturnsArgumentAt.inferArgumentType( Invocation invocation , int argumentIndex );8;5;19
***not in a method***;0;2;0
ReturnsArgumentAt.wantedArgumentPositionIsValidForTheoreticalInvocation( InvocationOnMock invocation , int argumentPosition );3;3;9
ReturnsArgumentAt.validateArgumentTypeCompatibility( Invocation invocation , int argumentPosition );3;1;11
