Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StopWatch.resume( );2;4;8
StopWatch.stop( );4;4;9
StopWatch.start( );3;3;11
StopWatch.getStartTime( );2;1;6
StopWatch.toSplitString( );1;0;3
StopWatch.suspend( );2;1;7
***not in a method***;0;2;0
StopWatch.toString( );1;0;3
StopWatch.unsplit( );2;2;7
StopWatch.getTime( );5;7;10
StopWatch.split( );2;1;7
StopWatch.getSplitTime( );2;2;6
StopWatch.reset( );1;2;6
StopWatch.StopWatch( );1;0;3
