Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SpelParserConfiguration.SpelParserConfiguration( boolean autoGrowNullReferences , boolean autoGrowCollections , int maximumAutoGrowSize );1;0;3
SpelParserConfiguration.SpelParserConfiguration( @ Nullable SpelCompilerMode compilerMode , @ Nullable ClassLoader compilerClassLoader );1;0;3
SpelParserConfiguration.getCompilerClassLoader( );1;0;3
SpelParserConfiguration.SpelParserConfiguration( );1;0;3
SpelParserConfiguration.SpelParserConfiguration( @ Nullable SpelCompilerMode compilerMode , @ Nullable ClassLoader compilerClassLoader , boolean autoGrowNullReferences , boolean autoGrowCollections , int maximumAutoGrowSize );2;1;7
SpelParserConfiguration.SpelParserConfiguration( boolean autoGrowNullReferences , boolean autoGrowCollections );1;0;3
SpelParserConfiguration.getMaximumAutoGrowSize( );1;0;3
***not in a method***;0;1;0
SpelParserConfiguration.getCompilerMode( );1;0;3
SpelParserConfiguration.isAutoGrowCollections( );1;0;3
SpelParserConfiguration.isAutoGrowNullReferences( );1;0;3
