Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ServiceMixGBean.unregister( Component component );1;0;3
ServiceMixGBean.doFail( );4;1;17
ServiceMixGBean.doStop( );3;1;12
ServiceMixGBean.getGBeanInfo( );1;0;3
ServiceMixGBean.register( Component component );2;0;23
ServiceMixGBean.getJBIContainer( );1;0;3
ServiceMixGBean.ServiceMixGBean( String name , String directory , AbstractNameQuery transactionManagerName , AbstractNameQuery flows , Kernel kernel );2;0;10
ServiceMixGBean.createContainer( );2;1;16
ServiceMixGBean.doStart( );3;1;17
ServiceMixGBean.setPersistent( boolean persistent );1;0;3
ServiceMixGBean.register( ServiceAssembly assembly );2;0;14
ServiceMixGBean.getFlows( );3;1;12
ServiceMixGBean.getTransactionManager( );1;0;6
ServiceMixGBean.unregister( ServiceAssembly assembly );1;0;6
