Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Kbd.setOnKeyUp( String script );1;0;3
Kbd.setOnClick( String script );1;0;3
Kbd.addElement( String hashcode , String element );1;0;4
Kbd.setOnKeyDown( String script );1;0;3
Kbd.setOnMouseOver( String script );1;0;3
Kbd.setOnMouseUp( String script );1;0;3
Kbd.addElement( String hashcode , Element element );1;0;4
Kbd.setOnKeyPress( String script );1;0;3
Kbd.setOnMouseOut( String script );1;0;3
Kbd.setOnMouseDown( String script );1;0;3
Kbd.setOnDblClick( String script );1;0;3
Kbd.Kbd( String element );1;0;3
Kbd.addElement( Element element );1;0;4
Kbd.addElement( String element );1;0;4
Kbd.Kbd( Element element );1;0;3
Kbd.Kbd( );1;0;2
Kbd.setOnMouseMove( String script );1;0;3
Kbd.removeElement( String hashcode );1;0;4
