Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Button.setTabIndex( int number );1;0;4
Button.setOnMouseUp( String script );1;0;3
Button.setValue( String value );1;0;4
Button.setOnMouseDown( String script );1;0;3
Button.setDisabled( boolean disabled );2;0;7
Button.setOnKeyUp( String script );1;0;3
Button.addElement( String element );1;0;4
Button.setOnMouseOver( String script );1;0;3
Button.setOnMouseOut( String script );1;0;3
Button.setOnMouseMove( String script );1;0;3
Button.setOnBlur( String script );1;0;3
Button.setOnFocus( String script );1;0;3
Button.setOnKeyPress( String script );1;0;3
Button.addElement( Element element );1;0;4
Button.addElement( String hashcode , Element element );1;0;4
Button.addElement( String hashcode , String element );1;0;4
Button.removeElement( String hashcode );1;0;4
Button.setType( String type );1;0;4
Button.setOnKeyDown( String script );1;0;3
Button.setName( String name );1;0;4
Button.setTabIndex( String number );1;0;4
Button.setOnDblClick( String script );1;0;3
Button.setOnClick( String script );1;0;3
Button.Button( );1;0;2
