Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Body.setOnKeyDown( String script );1;0;3
Body.setBgColor( String color );1;0;4
Body.Body( String color );1;0;3
Body.addElement( String hashcode , Element element );1;0;4
Body.setOnClick( String script );1;0;3
Body.Body( );1;0;2
Body.addElement( String element );1;0;4
Body.setOnKeyPress( String script );1;0;3
Body.setOnMouseMove( String script );1;0;3
Body.setOnLoad( String script );1;0;3
Body.setText( String text );1;0;4
Body.setOnMouseOver( String script );1;0;3
Body.setOnMouseOut( String script );1;0;3
Body.setVlink( String color );1;0;4
Body.setOnUnload( String script );1;0;3
Body.addElement( Element element );1;0;4
Body.setOnDblClick( String script );1;0;3
Body.setOnMouseUp( String script );1;0;3
Body.removeElement( String hashcode );1;0;4
Body.setBackground( String url );1;0;4
Body.setLink( String color );1;0;4
Body.addElement( String hashcode , String element );1;0;4
Body.setOnKeyUp( String script );1;0;3
Body.setAlink( String color );1;0;4
Body.setOnMouseDown( String script );1;0;3
