Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Del.setOnMouseOver( String script );1;0;3
Del.setOnClick( String script );1;0;3
Del.setOnMouseOut( String script );1;0;3
Del.setOnKeyUp( String script );1;0;3
Del.setOnDblClick( String script );1;0;3
Del.setDateTime( String datetime );1;0;4
Del.setCite( String url );1;0;4
Del.addElement( String element );1;0;4
Del.setOnMouseDown( String script );1;0;3
Del.addElement( Element element );1;0;4
Del.addElement( String hashcode , Element element );1;0;4
Del.setOnMouseMove( String script );1;0;3
Del.Del( );1;0;2
Del.setOnKeyDown( String script );1;0;3
Del.setOnMouseUp( String script );1;0;3
Del.setOnKeyPress( String script );1;0;3
Del.removeElement( String hashcode );1;0;4
Del.addElement( String hashcode , String element );1;0;4
