Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FrameSet.addElement( String element );1;0;4
FrameSet.setOnLoad( String script );1;0;3
FrameSet.setCols( String cols );1;0;4
FrameSet.addElement( String hashcode , String element );1;0;4
FrameSet.FrameSet( String rows , String cols , String element );1;0;5
FrameSet.addElement( Element element );1;0;4
FrameSet.setOnUnload( String script );1;0;3
FrameSet.setCols( int cols );1;0;4
FrameSet.FrameSet( String rows , String cols );1;0;4
FrameSet.addElement( String hashcode , Element element );1;0;4
FrameSet.FrameSet( );1;0;2
FrameSet.removeElement( String hashcode );1;0;4
FrameSet.setRows( String rows );1;0;4
FrameSet.FrameSet( String element );1;0;3
FrameSet.FrameSet( Element element );1;0;3
FrameSet.FrameSet( String rows , String cols , Element element );1;0;5
FrameSet.setRows( int rows );1;0;4
