Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
P.addElement( String hashcode , Element element );1;0;4
P.removeElement( String hashcode );1;0;4
P.P( );1;0;2
P.setOnMouseDown( String script );1;0;3
P.setOnKeyDown( String script );1;0;3
P.setAlign( String align );1;0;4
P.addElement( Element element );1;0;4
P.setOnMouseOut( String script );1;0;3
P.addElement( String hashcode , String element );1;0;4
P.addElement( String element );1;0;4
P.P( String value , String align );1;0;4
P.setOnMouseOver( String script );1;0;3
P.setOnMouseMove( String script );1;0;3
P.P( String align );1;0;3
P.setOnClick( String script );1;0;3
P.setOnKeyPress( String script );1;0;3
P.setOnMouseUp( String script );1;0;3
P.setOnDblClick( String script );1;0;3
P.setOnKeyUp( String script );1;0;3
