Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Sub.removeElement( String hashcode );1;0;4
Sub.Sub( String element );1;0;3
Sub.setOnKeyPress( String script );1;0;3
Sub.setOnMouseMove( String script );1;0;3
Sub.setOnMouseDown( String script );1;0;3
Sub.setOnClick( String script );1;0;3
Sub.addElement( Element element );1;0;4
Sub.setOnMouseUp( String script );1;0;3
Sub.Sub( );1;0;2
Sub.addElement( String hashcode , String element );1;0;4
Sub.addElement( String hashcode , Element element );1;0;4
Sub.setOnKeyUp( String script );1;0;3
Sub.setOnKeyDown( String script );1;0;3
Sub.Sub( Element element );1;0;3
Sub.setOnMouseOver( String script );1;0;3
Sub.addElement( String element );1;0;4
Sub.setOnDblClick( String script );1;0;3
Sub.setOnMouseOut( String script );1;0;3
