Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HtmlCharacterEntityDecoder.findNextPotentialReference( int startPosition );7;16;23
HtmlCharacterEntityDecoder.getReferenceSubstring( int referenceOffset );1;1;4
HtmlCharacterEntityDecoder.decode( );2;1;8
HtmlCharacterEntityDecoder.HtmlCharacterEntityDecoder( HtmlCharacterEntityReferences characterEntityReferences , String original );1;0;5
HtmlCharacterEntityDecoder.processPossibleReference( );4;6;14
***not in a method***;0;2;0
HtmlCharacterEntityDecoder.processNamedReference( );2;1;9
HtmlCharacterEntityDecoder.copyCharactersTillPotentialReference( );5;7;15
HtmlCharacterEntityDecoder.processNumberedReference( );4;5;14
