Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FormattingFloatConvertor.convertFromString( String value , Locale locale , Convertor . FormatCache formatCache );7;0;22
FormattingFloatConvertor.FormattingFloatConvertor( );1;0;4
FormattingFloatConvertor.setVariant( int variant );5;7;5
FormattingFloatConvertor.getTypeClass( );1;0;3
FormattingFloatConvertor.convertToString( Object value , Locale locale , Convertor . FormatCache formatCache );1;0;4
FormattingFloatConvertor.getDecimalFormat( Locale locale , Convertor . FormatCache formatCache );4;3;11
FormattingFloatConvertor.getDecimalFormat( Locale locale );7;2;26
FormattingFloatConvertor.addFormattingPattern( Locale locale , String pattern );1;0;3
FormattingFloatConvertor.setNonLocalizedPattern( String pattern );1;0;3
FormattingFloatConvertor.getDefaultVariant( );1;0;3
