Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ValuesBean.setOther( String other );1;0;3
ValuesBean.getOnUpdate( );1;0;3
ValuesBean.toString( );1;0;13
ValuesBean.getUpdateCount( );1;0;3
ValuesBean.getOther( );1;0;3
ValuesBean.getSimple( );1;0;3
ValuesBean.setSimple( String simple );1;0;3
ValuesBean.setReadOnly( String readOnly );1;0;3
ValuesBean.getReadOnly( );1;0;3
ValuesBean.getDiffIn( );1;0;3
ValuesBean.setDate( String date );1;0;3
ValuesBean.getDate( );1;0;3
ValuesBean.setDiffOut( String diffOut );1;0;3
ValuesBean.setBool( boolean bool );1;0;3
ValuesBean.isBool( );1;0;3
ValuesBean.setOnUpdate( String onUpdate );1;0;3
ValuesBean.setDiffIn( String diffIn );1;0;3
ValuesBean.setWriteOnly( String writeOnly );1;0;3
ValuesBean.getDiffOut( );1;0;3
ValuesBean.getWriteOnly( );1;0;3
ValuesBean.setUpdateCount( int updateCount );1;0;3
