Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RootCollection.spool( OutputContext outputContext );3;1;37
RootCollection.getSupportedMethods( );1;0;8
RootCollection.addMember( DavResource resource , InputContext inputContext );1;0;3
RootCollection.initLockSupport( );1;0;2
RootCollection.getModificationTime( );1;0;3
RootCollection.getDisplayName( );1;0;3
RootCollection.getWorkspaceHref( );1;0;3
RootCollection.isCollection( );1;0;3
RootCollection.exists( );1;0;3
RootCollection.removeMember( DavResource member );1;0;3
RootCollection.getMembers( );4;2;16
RootCollection.RootCollection( DavResourceLocator locator , JcrDavSession session , DavResourceFactory factory );1;0;5
RootCollection.getCollection( );1;0;3
