Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XMLResultAggregator.writeDOMTree( Document doc , File file );2;0;17
XMLResultAggregator.getFiles( );4;4;21
XMLResultAggregator.getDocumentBuilder( );2;0;7
XMLResultAggregator.createReport( );1;0;5
XMLResultAggregator.createDocument( );6;4;39
XMLResultAggregator.setTofile( String value );1;0;3
XMLResultAggregator.execute( );3;0;16
XMLResultAggregator.addFileSet( FileSet fs );1;0;3
XMLResultAggregator.setTodir( File value );1;0;3
XMLResultAggregator.getDestinationFile( );3;2;9
XMLResultAggregator.addTestSuite( Element root , Element testsuite );3;5;10
