Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PlainBooleanConvertor.convertFromString( String value , Locale locale , Convertor . FormatCache formatCache );1;0;3
PlainBooleanConvertor.generateSaxFragment( ContentHandler contentHandler , Locale locale );1;0;2
PlainBooleanConvertor.convertToString( Object value , Locale locale , Convertor . FormatCache formatCache );1;0;3
PlainBooleanConvertor.getTypeClass( );1;0;3
