Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FormattingDateConvertor.addFormattingPattern( Locale locale , String pattern );1;0;3
FormattingDateConvertor.convertToString( Object value , Locale locale , Convertor . FormatCache formatCache );1;0;4
FormattingDateConvertor.convertFromString( String value , Locale locale , Convertor . FormatCache formatCache );2;0;8
FormattingDateConvertor.generateSaxFragment( ContentHandler contentHandler , Locale locale );2;3;10
FormattingDateConvertor.setStyle( int style );1;0;3
FormattingDateConvertor.getTypeClass( );1;0;3
FormattingDateConvertor.setVariant( String variant );4;2;7
***not in a method***;0;1;0
FormattingDateConvertor.getDateFormat( Locale locale , Convertor . FormatCache formatCache );4;3;12
FormattingDateConvertor.setTimeStyle( int style );1;0;3
FormattingDateConvertor.FormattingDateConvertor( );1;0;6
FormattingDateConvertor.setNonLocalizedPattern( String pattern );1;0;3
FormattingDateConvertor.getDateFormat( Locale locale );7;4;18
FormattingDateConvertor.setLenient( boolean lenient );1;0;3
