Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RamFileData.hasChildren( RamFileData data );1;0;3
RamFileData.setType( FileType type );1;0;3
RamFileData.getName( );1;0;3
RamFileData.removeChild( RamFileData data );3;2;13
RamFileData.getBuffer( );1;0;3
RamFileData.RamFileData( FileName name );2;1;9
RamFileData.getChildren( );2;1;7
RamFileData.setBuffer( byte [ ] buffer );1;0;4
RamFileData.addChild( RamFileData data );4;2;17
RamFileData.getType( );1;0;3
RamFileData.hashCode( );1;0;3
RamFileData.size( );1;0;3
RamFileData.updateLastModified( );1;0;3
RamFileData.equals( Object o );1;0;4
RamFileData.resize( int newSize );1;0;7
RamFileData.getLastModified( );1;0;3
RamFileData.clear( );1;0;7
RamFileData.toString( );1;0;3
RamFileData.setLastModified( long lastModified );1;0;3
