Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ServerImpl.setLogger( Log l );1;0;3
ServerImpl.start( );1;0;3
ServerImpl.setPort( int p );1;0;3
ServerImpl.setThreadPoolName( String name );1;0;3
ServerImpl.destroy( );1;0;3
ServerImpl.stop( );3;0;10
ServerImpl.setServletContext( ServletContext c );1;0;3
ServerImpl.init( );13;9;55
ServerImpl.getLogger( );1;0;3
ServerImpl.setTrace( boolean trace );1;0;3
ServerImpl.setSilent( boolean silent );1;0;3
ServerImpl.ServerImpl( );1;0;7
ServerImpl.setDatabases( Properties p );1;0;3
ServerImpl.getServer( );1;0;3
ServerImpl.run( );2;0;6
ServerImpl.setRunnableManager( RunnableManager runnableManager );1;0;3
