Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ClassFilter.addPackage( String pkg );1;1;6
ClassFilter.include( String text );3;2;10
ClassFilter.ClassFilter( );1;0;3
ClassFilter.size( );1;0;3
ClassFilter.filterArray( List items );4;1;15
ClassFilter.setPackges( String [ ] pk );1;0;3
