Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JCRURLConnection.getHeaderFieldKey( int i );6;4;20
JCRURLConnection.getSession( );1;0;3
JCRURLConnection.JCRURLConnection( URL url , JCRURLHandler handler );1;0;4
JCRURLConnection.getPath( );1;0;3
JCRURLConnection.getItem( );3;1;10
JCRURLConnection.getLastModified( );2;1;10
JCRURLConnection.setContentType( String contentType );1;0;3
JCRURLConnection.getContentType( );2;0;10
JCRURLConnection.getHeaderField( int i );6;4;18
JCRURLConnection.setContentEncoding( String contentEncoding );1;0;3
JCRURLConnection.setProperty( Property property );1;0;3
JCRURLConnection.setLastModified( long lastModified );1;0;3
JCRURLConnection.getProperty( );1;0;4
JCRURLConnection.getFileParts( );2;1;6
JCRURLConnection.getContentLength( );2;1;10
JCRURLConnection.connect( );9;4;48
JCRURLConnection.setContentLength( int contentLength );1;0;3
JCRURLConnection.getHeaderFields( );3;1;16
JCRURLConnection.getHandler( );1;0;3
JCRURLConnection.getHeaderField( String s );6;0;18
JCRURLConnection.failure( String method , String message , Throwable cause );2;4;10
JCRURLConnection.toList( String value );1;0;5
JCRURLConnection.getContentEncoding( );2;0;10
JCRURLConnection.getInputStream( );2;0;7
