Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XMLDTDScannerImpl.skipInvalidEnumerationValue( );3;5;10
XMLDTDScannerImpl.scanEntityDecl( );36;35;152
XMLDTDScannerImpl.scanMixed( String elName );11;11;49
XMLDTDScannerImpl.reset( XMLComponentManager componentManager );1;0;4
XMLDTDScannerImpl.XMLDTDScannerImpl( SymbolTable symbolTable , XMLErrorReporter errorReporter , XMLEntityManager entityManager );1;0;6
XMLDTDScannerImpl.scanConditionalSect( int currPEDepth );31;29;104
XMLDTDScannerImpl.getRecognizedProperties( );1;0;3
XMLDTDScannerImpl.setDTDContentModelHandler( XMLDTDContentModelHandler dtdContentModelHandler );1;0;3
XMLDTDScannerImpl.scanDecls( boolean complete );25;24;76
XMLDTDScannerImpl.skipSeparator( boolean spaceRequired , boolean lookForPERefs );9;10;21
XMLDTDScannerImpl.setDTDHandler( XMLDTDHandler dtdHandler );1;0;3
XMLDTDScannerImpl.setInputSource( XMLInputSource inputSource );3;2;11
XMLDTDScannerImpl.scanEntityValue( XMLString value , XMLString nonNormalizedValue );20;14;95
XMLDTDScannerImpl.getRecognizedFeatures( );1;0;3
XMLDTDScannerImpl.pushContentStack( int c );2;3;8
XMLDTDScannerImpl.scanAttDefaultDecl( String elName , String atName , String type , XMLString defaultVal , XMLString nonNormalizedDefaultVal );7;5;23
XMLDTDScannerImpl.scanTextDecl( );8;4;43
XMLDTDScannerImpl.XMLDTDScannerImpl( );1;0;1
XMLDTDScannerImpl.ensureEnumerationSize( int size );2;2;7
XMLDTDScannerImpl.scanPIData( String target , XMLString data );2;2;7
XMLDTDScannerImpl.scanDTDInternalSubset( boolean complete , boolean standalone , boolean hasExternalSubset );7;6;22
XMLDTDScannerImpl.peekReportEntity( );1;1;3
XMLDTDScannerImpl.setScannerState( int state );2;0;8
XMLDTDScannerImpl.pushPEStack( int depth , boolean report );2;4;12
XMLDTDScannerImpl.getFeatureDefault( String featureId );3;2;8
XMLDTDScannerImpl.reset( );1;0;4
XMLDTDScannerImpl.scanDTDExternalSubset( boolean complete );7;5;22
XMLDTDScannerImpl.scanAttlistDecl( );17;22;70
XMLDTDScannerImpl.scanComment( );2;2;9
XMLDTDScannerImpl.scanNotationDecl( );11;15;48
XMLDTDScannerImpl.getPropertyDefault( String propertyId );3;2;8
XMLDTDScannerImpl.getScannerStateName( int state );5;0;10
XMLDTDScannerImpl.getDTDHandler( );1;0;3
XMLDTDScannerImpl.getDTDContentModelHandler( );1;0;3
XMLDTDScannerImpl.endEntity( String name , Augmentations augs );13;11;44
XMLDTDScannerImpl.startEntity( String name , XMLResourceIdentifier identifier , String encoding , Augmentations augs );10;11;23
XMLDTDScannerImpl.scanChildren( String elName );28;31;111
XMLDTDScannerImpl.scanAttType( String elName , String atName );21;24;95
XMLDTDScannerImpl.scanElementDecl( );15;17;66
XMLDTDScannerImpl.popContentStack( );1;1;3
XMLDTDScannerImpl.popPEStack( );1;1;3
XMLDTDScannerImpl.startPE( String name , boolean literal );6;5;17
XMLDTDScannerImpl.init( );1;0;11
XMLDTDScannerImpl.scanningInternalSubset( );1;1;3
