Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XML11DTDScannerImpl.isValidNCName( int value );1;0;3
XML11DTDScannerImpl.getVersionNotSupportedKey( );1;0;3
XML11DTDScannerImpl.isValidNameStartHighSurrogate( int value );1;0;3
XML11DTDScannerImpl.isInvalid( int value );1;1;3
XML11DTDScannerImpl.normalizeWhitespace( XMLString value , int fromIndex );3;4;9
XML11DTDScannerImpl.normalizeWhitespace( XMLString value );3;3;9
XML11DTDScannerImpl.isInvalidLiteral( int value );1;1;3
XML11DTDScannerImpl.isUnchangedByNormalization( XMLString value );3;5;10
XML11DTDScannerImpl.isValidNameStartChar( int value );1;0;3
XML11DTDScannerImpl.XML11DTDScannerImpl( SymbolTable symbolTable , XMLErrorReporter errorReporter , XMLEntityManager entityManager );1;0;3
XML11DTDScannerImpl.isValidNameChar( int value );1;0;3
XML11DTDScannerImpl.scanPubidLiteral( XMLString literal );14;17;40
XML11DTDScannerImpl.XML11DTDScannerImpl( );1;0;1
XML11DTDScannerImpl.versionSupported( String version );2;1;3
