Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MultiTermFilter.bits( IndexReader reader );1;0;9
MultiTermFilter.hashCode( );1;0;3
MultiTermQuery.getConstantScoreRewrite( );1;0;3
MultiTermQuery.MultiTermQuery( Term term );1;0;3
MultiTermQuery.toString( String field );3;2;14
MultiTermQuery.setConstantScoreRewrite( boolean constantScoreRewrite );1;0;3
MultiTermFilter.MultiTermFilter( MultiTermQuery mtq );1;0;3
MultiTermQuery.equals( Object o );6;7;14
MultiTermQuery.rewrite( IndexReader reader );4;3;23
MultiTermFilter.handleDoc( int doc );1;0;3
MultiTermFilter.getDocIdSet( IndexReader reader );1;0;9
MultiTermQuery.getFilter( );1;0;3
MultiTermQuery.hashCode( );2;2;7
MultiTermFilter.equals( Object o );3;2;8
MultiTermQuery.getTerm( );1;0;3
TermGenerator.generate( IndexReader reader );4;1;18
MultiTermQuery.MultiTermQuery( );1;0;2
