Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Explanation.getDetails( );2;1;5
Explanation.getSummary( );1;1;3
Explanation.setValue( float value );1;0;1
Explanation.addDetail( Explanation detail );2;1;5
Explanation.Explanation( );1;0;1
Explanation.isMatch( );1;1;3
Explanation.toString( );1;0;3
Explanation.setDescription( String description );1;0;3
Explanation.toHtml( );3;3;16
Explanation.getDescription( );1;0;1
Explanation.Explanation( float value , String description );1;0;4
Explanation.toString( int depth );4;6;15
Explanation.getValue( );1;0;1
