Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
IdGeneratorTransformer.recycle( );1;0;3
IdGeneratorTransformer.addIds( Document doc , String elementXPath , String idXPath );5;3;31
IdGeneratorTransformer.dispose( );1;0;7
IdGeneratorTransformer.transform( Document doc );2;0;11
IdGeneratorTransformer.generateValidity( );1;0;3
IdGeneratorTransformer.setup( SourceResolver resolver , Map objectModel , String source , Parameters parameters );1;0;3
IdGeneratorTransformer.getKey( );1;1;3
IdGeneratorTransformer.generateKey( );1;0;3
IdGeneratorTransformer.configure( Configuration configuration );3;2;16
IdGeneratorTransformer.avoidConflicts( Document doc , Element sect , String idAttr , String newId );2;2;9
IdGeneratorTransformer.compose( ComponentManager manager );2;0;8
IdGeneratorTransformer.getValidity( );1;0;3
