Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RuleMediator.getLoggerRule( );1;0;3
RuleChangerNotifier.propertyChange( PropertyChangeEvent evt );1;0;3
RuleMediator.getRefinementRule( );1;0;3
RuleMediator.setInclusionRule( Rule r );1;0;5
RuleMediator.evaluate( LoggingEvent e );8;7;25
RuleMediator.getInclusionRule( );1;0;3
RuleMediator.setLoggerRule( Rule r );2;1;9
RuleMediator.setExclusionRule( Rule r );1;0;5
RuleMediator.setRefinementRule( Rule r );1;0;6
RuleMediator.getExclusionRule( );1;0;3
