Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractPreferencePanel.getOkButton( );1;0;3
AbstractPreferencePanel.getCancelButton( );1;0;3
AbstractPreferencePanel.valueChanged( TreeSelectionEvent e );1;0;6
AbstractPreferencePanel.notifyOfLookAndFeelChange( );3;0;11
AbstractPreferencePanel.initComponents( );1;0;44
AbstractPreferencePanel.setDisplayedPrefPanel( JComponent panel );2;1;11
AbstractPreferencePanel.hidePanel( );2;1;5
AbstractPreferencePanel.setOkCancelActionListener( ActionListener l );1;0;3
