Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
LogPanelPreferencePanel.propertyChange( PropertyChangeEvent evt );1;0;3
FormattingPanel.reset( );3;1;12
LogPanelPreferencePanel.createTreeModel( );1;0;15
FormattingPanel.propertyChange( PropertyChangeEvent evt );1;3;5
LogPanelPreferencePanel.LogPanelPreferencePanel( LogPanelPreferenceModel model );1;0;18
LogPanelPreferencePanel.main( String [ ] args );1;0;22
LogPanelPreferencePanel.actionPerformed( ActionEvent e );1;0;3
FormattingPanel.actionPerformed( ActionEvent e );1;0;5
FormattingPanel.initComponents( );3;0;98
VisualsPrefPanel.setupListeners( );3;0;88
FormattingPanel.actionPerformed( ActionEvent evt );1;0;3
FormattingPanel.commit( );2;0;7
VisualsPrefPanel.actionPerformed( ActionEvent e );1;0;3
VisualsPrefPanel.VisualsPrefPanel( );1;0;5
ColumnSelectorPanel.ColumnSelectorPanel( );1;0;4
VisualsPrefPanel.propertyChange( PropertyChangeEvent evt );1;1;4
ColumnSelectorPanel.isSelected( Object value );1;0;4
FormattingPanel.setupListeners( );3;0;84
VisualsPrefPanel.initPanelComponents( );1;0;10
FormattingPanel.FormattingPanel( );1;0;5
ColumnSelectorPanel.initComponents( );5;0;42
ColumnSelectorPanel.mouseClicked( MouseEvent e );4;5;13
