Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ApplicationPreferenceModel.isToolbar( );1;0;3
ApplicationPreferenceModel.isConfirmExit( );1;0;3
ApplicationPreferenceModel.isOkToRemoveSecurityManager( );1;0;3
ApplicationPreferenceModel.setShowSplash( boolean showSplash );1;0;5
ApplicationPreferenceModel.setLookAndFeelClassName( String lookAndFeelClassName );1;0;5
ApplicationPreferenceModel.setIdentifierExpression( String newIdentifierExpression );1;0;5
ApplicationPreferenceModel.setResponsiveness( int newValue );2;3;9
ApplicationPreferenceModel.getLookAndFeelClassName( );1;0;3
ApplicationPreferenceModel.getResponsiveness( );1;0;3
ApplicationPreferenceModel.isStatusBar( );1;0;3
ApplicationPreferenceModel.getToolTipDisplayMillis( );1;0;3
ApplicationPreferenceModel.getLastUsedVersion( );1;0;3
ApplicationPreferenceModel.isShowSplash( );1;0;3
ApplicationPreferenceModel.setCyclicBufferSize( int newCyclicBufferSize );1;0;5
ApplicationPreferenceModel.setTabPlacement( int i );1;0;5
ApplicationPreferenceModel.setLastUsedVersion( String lastUsedVersion );1;0;5
ApplicationPreferenceModel.apply( ApplicationPreferenceModel model );1;0;17
ApplicationPreferenceModel.firePropertyChange( String propertyName , Object oldValue , Object newValue );1;0;3
ApplicationPreferenceModel.getTabPlacement( );1;0;3
ApplicationPreferenceModel.isShowNoReceiverWarning( );1;0;3
ApplicationPreferenceModel.firePropertyChange( String propertyName , int oldValue , int newValue );1;0;3
ApplicationPreferenceModel.setReceivers( boolean receivers );1;0;5
ApplicationPreferenceModel.firePropertyChange( String propertyName , boolean oldValue , boolean newValue );1;0;3
ApplicationPreferenceModel.setConfigurationURL( String configurationURL );1;0;5
ApplicationPreferenceModel.setOkToRemoveSecurityManager( boolean okToRemoveSecurityManager );1;0;5
ApplicationPreferenceModel.setToolbar( boolean toolbar );1;0;5
ApplicationPreferenceModel.isReceivers( );1;0;3
ApplicationPreferenceModel.getIdentifierExpression( );1;0;3
ApplicationPreferenceModel.addPropertyChangeListener( String propertyName , PropertyChangeListener listener );1;0;3
ApplicationPreferenceModel.setToolTipDisplayMillis( int newToolTipDisplayMillis );1;0;5
ApplicationPreferenceModel.addPropertyChangeListener( PropertyChangeListener listener );1;0;3
ApplicationPreferenceModel.setStatusBar( boolean statusBar );1;0;5
ApplicationPreferenceModel.setShowNoReceiverWarning( boolean newShowNoReceiverWarning );1;0;5
ApplicationPreferenceModel.getCyclicBufferSize( );1;0;3
ApplicationPreferenceModel.getConfigurationURL( );1;0;3
ApplicationPreferenceModel.setConfirmExit( boolean confirmExit );1;0;5
ApplicationPreferenceModel.removePropertyChangeListener( PropertyChangeListener listener );1;0;3
ApplicationPreferenceModel.hasListeners( String propertyName );1;0;3
