Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ChainsawAppender.setAppender( Appender appender );1;0;3
ChainsawAppender.setViewerClass( String classname );1;0;3
ChainsawAppender.close( );1;0;2
ChainsawAppender.getInstance( );1;0;3
ChainsawAppender.getViewerClass( );1;0;3
ChainsawAppender.activateOptions( );5;2;19
ChainsawAppender.getAppender( );1;0;3
ChainsawAppender.ChainsawAppender( );2;1;8
ChainsawAppender.getApplication( );1;0;3
ChainsawAppender.requiresLayout( );1;0;3
ChainsawAppender.append( LoggingEvent aEvent );3;2;9
ChainsawAppender.setApplication( String lapp );1;0;3
