Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
VerificationCollectorImpl.evaluate( );1;0;11
VerificationWrapper.verify( VerificationData data );2;0;7
VerificationWrapper.description( String description );1;0;3
VerificationCollectorImpl.maybeVerifyLazily( VerificationMode mode );1;0;3
VerificationCollectorImpl.append( String message );1;1;9
VerificationCollectorImpl.assertLazily( );1;0;11
VerificationCollectorImpl.resetBuilder( );1;0;4
VerificationCollectorImpl.collectAndReport( );2;1;9
VerificationCollectorImpl.VerificationCollectorImpl( );1;0;3
VerificationCollectorImpl.apply( final Statement base , final Description description );1;0;16
VerificationWrapper.VerificationWrapper( VerificationMode delegate );1;0;3
