Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TagContext.getErrorReporter( );2;1;5
TagContext.getNextId( );1;1;3
TagContext.getIdScopeStack( );2;1;5
TagContext.getScriptReporter( );2;1;5
ContextActivator.activate( );1;0;3
TagContext.getContext( );1;2;7
***not in a method***;0;1;0
TagContext.getDocTypeProducer( );1;0;3
TagContext.setTagRenderingType( int renderingType );1;0;3
TagContext.getTagRenderingType( );1;0;3
TagContext.setDocTypeProducer( IDocumentTypeProducer docTypeProducer );1;0;3
TagContext.getBehaviorStack( );2;1;5
