Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
LazyItemIterator.remove( );1;0;3
LazyItemIterator.skip( long skipNum );6;8;21
LazyItemIterator.next( );2;2;9
LazyItemIterator.hasNext( );1;1;3
LazyItemIterator.nextVersion( );1;0;3
LazyItemIterator.nextProperty( );1;0;3
LazyItemIterator.nextNode( );1;0;3
LazyItemIterator.getPosition( );1;0;3
***not in a method***;0;1;0
LazyItemIterator.LazyItemIterator( ItemManager itemMgr , Iterator hierarchyEntryIterator );2;0;11
LazyItemIterator.getSize( );1;0;3
LazyItemIterator.prefetchNext( );4;3;13
LazyItemIterator.LazyItemIterator( ItemManager itemMgr , HierarchyManager hierarchyMgr , Iterator itemIds );3;0;18
