Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ModifyChangeEvent.getAddedAttributes( );1;0;3
ModifyChangeEvent.getReplacedAttributes( );1;0;3
ModifyChangeEvent.addModificationAttribute( int modType , StringAttribute attribute );4;0;16
ModifyChangeEvent.getRemovedAttributes( );1;0;3
ModifyChangeEvent.anyReplacedAttributeExists( );1;1;3
ModifyChangeEvent.addModificationAttributes( int modType , List stringAttributes );2;0;7
ModifyChangeEvent.ModifyChangeEvent( int id , String affectedEntryName , String changeEventPrincipal , Date changeEventTime );1;0;6
ModifyChangeEvent.getEventMessage( );4;0;22
ModifyChangeEvent.anyRemovedAttributeExists( );1;1;3
ModifyChangeEvent.anyAddedAttributeExists( );1;1;3
