Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SoapOutInterceptor.handleMessage( Message message );7;4;32
SoapOutInterceptor.SoapOutInterceptor( SoapVersion soapVersion );1;0;3
SoapOutInterceptor.SoapOutInterceptor( );1;0;3
