Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PropertyCache.hash( int hashCode );1;8;8
CacheEntry.CacheEntry( Object p , CacheEntry nextEntry , ReferenceQueue refQueue );1;0;5
PropertyCache.toString( );1;1;3
PropertyCache.hash( Object x );1;0;3
PropertyCache.fetch( Property prop );1;0;3
PropertyCache.eq( Object p , Object q );3;4;3
CacheEntry.CacheEntry( Object p , CacheEntry nextEntry );1;0;5
PropertyCache.fetch( CommonBorderPaddingBackground . BorderInfo bi );1;0;3
PropertyCache.get( Object o );9;13;25
PropertyCache.fetch( Object obj );4;3;14
PropertyCache.put( Object o );4;8;26
PropertyCache.cleanSegment( int segmentIndex );12;19;48
PropertyCache.fetch( CommonHyphenation chy );1;0;3
PropertyCache.PropertyCache( Class c );3;3;11
***not in a method***;0;1;0
PropertyCache.fetch( CommonBorderPaddingBackground cbpb );1;0;3
PropertyCache.fetch( CommonFont cf );1;0;3
PropertyCache.rehash( int index );7;14;30
