Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Maker.Maker( int propId );1;0;3
NumberProperty.NumberProperty( double num );3;2;11
NumberProperty.hashCode( );1;0;3
NumberProperty.isAbsolute( );1;0;3
NumberProperty.NumberProperty( int num );1;0;3
NumberProperty.getInstance( double num );1;0;4
NumberProperty.equals( Object o );5;5;12
Maker.convertProperty( Property p , PropertyList propertyList , FObj fo );4;1;13
NumberProperty.getDimension( );1;0;3
PositiveIntegerMaker.PositiveIntegerMaker( int propId );1;0;3
NumberProperty.getNumericValue( );1;0;3
NumberProperty.getInstance( int num );1;0;4
NumberProperty.getValue( );1;0;3
NumberProperty.getValue( PercentBaseContext context );1;0;3
NumberProperty.getColor( FOUserAgent foUserAgent );1;0;3
NumberProperty.getInstance( Double num );1;0;4
NumberProperty.getInstance( Integer num );1;0;4
NumberProperty.getLength( );1;0;3
NumberProperty.getObject( );1;0;3
NumberProperty.getNumeric( );1;0;3
PositiveIntegerMaker.convertProperty( Property p , PropertyList propertyList , FObj fo );4;2;14
NumberProperty.getNumber( );1;0;3
NumberProperty.getNumericValue( PercentBaseContext context );1;0;3
