Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FixedLength.toString( );1;1;3
FixedLength.isAbsolute( );1;0;3
FixedLength.equals( Object obj );3;2;9
FixedLength.getValue( PercentBaseContext context );1;0;3
FixedLength.getValue( );1;0;3
FixedLength.convert( double dvalue , String unit , float res );8;8;21
FixedLength.getNumericValue( PercentBaseContext context );1;0;3
FixedLength.getInstance( double numUnits , String units , float sourceResolution );2;1;8
FixedLength.FixedLength( double numUnits , String units , float res );1;0;3
FixedLength.getInstance( double numUnits , String units );1;0;3
FixedLength.getInstance( double numUnits );1;0;3
FixedLength.hashCode( );1;0;3
FixedLength.getNumericValue( );1;0;3
