Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XMLTextExtractor.extractText( InputStream stream , String type , String encoding );5;1;34
XMLTextExtractor.close( );1;0;2
XMLTextExtractor.XMLTextExtractor( );1;0;3
