Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XMLFormatter.onTestEnded( TestRunEvent evt );2;3;9
XMLFormatter.onTestStarted( TestRunEvent evt );2;2;16
XMLFormatter.onSuiteStarted( TestRunEvent evt );3;5;11
XMLFormatter.onRunStarted( TestRunEvent evt );1;0;5
XMLFormatter.onTestError( TestRunEvent evt );1;0;3
XMLFormatter.onSuiteEnded( TestRunEvent evt );1;1;9
XMLFormatter.onTestFailure( TestRunEvent evt );2;1;11
XMLFormatter.onRunEnded( TestRunEvent evt );3;2;18
XMLFormatter.getDocumentBuilder( );2;0;7
XMLFormatter.onRunStopped( TestRunEvent evt );1;0;4
XMLFormatter.close( );2;0;13
