Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
VersionImpl.getUserId( );1;0;3
VersionImpl.setDate( Date _date );1;0;3
VersionImpl.getState( );1;0;3
VersionImpl.setUserId( String _userId );1;0;3
VersionImpl.setValue( String variableName , boolean value );1;0;3
VersionImpl.getEvent( );1;0;3
VersionImpl.getDate( );1;0;3
VersionImpl.VersionImpl( String _event , String _state );1;0;4
VersionImpl.setIPAddress( String _ipaddress );1;0;3
VersionImpl.getIPAddress( );1;0;3
VersionImpl.getValue( String variableName );2;1;7
