Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FileSystemResource.getInputStream( );1;0;3
FileSystemResource.equals( Object obj );6;6;11
FileSystemResource.touch( );1;0;3
FileSystemResource.length( );1;0;3
FileSystemResource.getParentDir( );1;0;3
FileSystemResource.lastModified( );1;0;3
FileSystemResource.exists( );1;0;3
FileSystemResource.getRandomAccessOutputStream( );1;0;3
FileSystemResource.delete( );1;0;3
FileSystemResource.delete( boolean pruneEmptyParentDirs );5;4;12
FileSystemResource.spool( OutputStream out );1;0;8
FileSystemResource.hashCode( );1;0;3
FileSystemResource.makeParentDirs( );2;1;6
FileSystemResource.getFileSystem( );1;0;3
FileSystemResource.getName( );1;0;3
FileSystemResource.getOutputStream( );1;0;3
FileSystemResource.toString( );1;0;3
FileSystemResource.FileSystemResource( FileSystem fs , String path );3;2;10
FileSystemResource.getPath( );1;0;3
FileSystemResource.move( String destPath );1;0;3
