Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ScopedResponseImpl.reset( );1;0;2
ScopedResponseImpl.sendError( int i );1;0;3
ScopedResponseImpl.setDateHeader( String name , long date );1;0;3
***not in a method***;0;1;0
ScopedResponseImpl.getCookies( );2;1;4
ScopedResponseImpl.getHeaders( String name );1;0;3
ScopedResponseImpl.getCookie( String cookieName );4;4;12
ScopedResponseImpl.getHeaders( );1;0;3
ScopedResponseImpl.getFirstHeader( String name );3;3;4
ScopedResponseImpl.addCookie( Cookie cookie );1;0;3
ScopedResponseImpl.sendError( int i , String s );2;0;10
ScopedResponseImpl.isError( );1;0;3
ScopedResponseImpl.setHeader( String name , String value );1;0;3
ScopedResponseImpl.setObjectHeader( String name , Object val );1;0;5
ScopedResponseImpl.sendRedirect( String redirectURI );1;0;3
ScopedResponseImpl.addHeader( String name , String value );1;0;3
ScopedResponseImpl.getRedirectURI( );1;0;3
ScopedResponseImpl.setContentLength( int i );1;0;2
ScopedResponseImpl.setStatus( int i , String s );1;0;4
ScopedResponseImpl.applyRedirect( );2;1;10
ScopedResponseImpl.setContentType( String s );1;0;2
ScopedResponseImpl.setStatus( int i );1;0;3
ScopedResponseImpl.containsHeader( String name );1;0;3
ScopedResponseImpl.addDateHeader( String name , long date );1;0;3
ScopedResponseImpl.addIntHeader( String name , int value );1;0;3
ScopedResponseImpl.didRedirect( );1;1;3
ScopedResponseImpl.getStatusCode( );1;0;3
ScopedResponseImpl.addObjectHeader( String name , Object val );2;1;9
ScopedResponseImpl.getOuterResponse( );1;0;3
ScopedResponseImpl.ScopedResponseImpl( HttpServletResponse servletResponse );1;0;3
ScopedResponseImpl.resetBuffer( );1;0;2
ScopedResponseImpl.getStatusMessage( );1;0;3
ScopedResponseImpl.setBufferSize( int i );1;0;2
ScopedResponseImpl.setIntHeader( String name , int value );1;0;3
