Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
R4Attribute.getValue( );1;0;3
R4Attribute.isMandatory( );1;0;3
R4Attribute.R4Attribute( String name , String value , boolean isMandatory );1;0;5
R4Attribute.getName( );1;0;3
