Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PDFRoot.getOutputIntents( );1;0;3
PDFRoot.setLanguage( String lang );2;1;6
PDFRoot.setNames( PDFNames names );1;0;3
PDFRoot.setMetadata( PDFMetadata meta );2;1;5
PDFRoot.PDFRoot( int objnum , PDFPages pages );1;0;6
PDFRoot.setPageMode( int mode );1;0;3
PDFRoot.addOutputIntent( PDFOutputIntent outputIntent );3;2;10
PDFRoot.setPageLabels( PDFPageLabels pageLabels );1;0;3
PDFRoot.getLanguage( );1;0;3
PDFRoot.getRootPages( );2;1;4
PDFRoot.addPage( PDFPage page );1;0;4
PDFRoot.getPageLabels( );2;1;4
PDFRoot.getNames( );2;1;4
PDFRoot.setRootPages( PDFPages pages );1;0;3
PDFRoot.setRootOutline( PDFOutline out );2;1;7
PDFRoot.getMetadata( );2;1;4
PDFRoot.getRootOutline( );2;1;4
PDFRoot.getPageMode( );4;3;13
