Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FlateFilter.getBitsPerComponent( );1;0;3
FlateFilter.getName( );1;0;3
FlateFilter.getDecodeParms( );6;6;17
FlateFilter.getColors( );1;0;3
FlateFilter.setColors( int colors );2;1;9
FlateFilter.setBitsPerComponent( int bits );2;1;9
FlateFilter.setColumns( int columns );2;1;9
FlateFilter.applyFilter( OutputStream out );2;0;7
FlateFilter.getColumns( );1;0;3
FlateFilter.getPredictor( );1;0;3
FlateFilter.setPredictor( int predictor );1;0;3
