Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractOperation.getOutput( );1;0;3
AbstractOperation.setName( QName name );1;0;3
AbstractOperation.setOutput( T output );1;0;3
AbstractOperation.setMep( URI mep );1;0;3
AbstractOperation.getMep( );1;0;3
AbstractOperation.setInput( T input );1;0;3
AbstractOperation.AbstractOperation( );1;0;3
AbstractOperation.getInput( );1;0;3
AbstractOperation.getName( );1;0;3
AbstractOperation.getFaults( );1;0;3
AbstractOperation.addFault( T fault );1;0;3
