Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Item.setProductName( String productName );1;0;3
Item.getProductName( );1;0;3
Item.getSupplier( );1;0;3
Item.getAttr1( );1;0;3
Item.setAttr1( String attr1 );1;0;3
Item.setStatus( String status );1;0;3
Item.getListPrice( );1;0;3
Item.getProductId( );1;0;3
Item.getStatus( );1;0;3
Item.getQty( );1;0;3
Item.setSupplier( int supplier );1;0;3
Item.setProductId( String productId );1;0;3
Item.setUnitCost( BigDecimal unitCost );1;0;3
Item.getItemId( );1;0;3
Item.toString( );1;0;3
Item.setItemId( String itemId );1;0;3
Item.getUnitCost( );1;0;3
Item.setQty( int qty );1;0;3
Item.setListPrice( BigDecimal listPrice );1;0;3
