Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DocumentPolicyManagerWrapper.buildSubtreePolicy( AccreditableManager controller , String url );1;0;3
DocumentPolicyManagerWrapper.accreditableAdded( AccreditableManager manager , Accreditable accreditable );1;0;3
DocumentPolicyManagerWrapper.getPublication( String url );3;1;16
DocumentPolicyManagerWrapper.getPolicies( AccreditableManager controller , String url );1;0;3
DocumentPolicyManagerWrapper.getPolicy( AccreditableManager controller , String url );1;0;3
DocumentPolicyManagerWrapper.getServiceManager( );1;0;3
DocumentPolicyManagerWrapper.service( ServiceManager manager );1;0;3
DocumentPolicyManagerWrapper.getPolicyManager( );1;0;3
DocumentPolicyManagerWrapper.dispose( );4;2;11
DocumentPolicyManagerWrapper.getCredentials( AccreditableManager controller , String url );1;0;3
DocumentPolicyManagerWrapper.setPolicyManager( InheritingPolicyManager _policyManager );1;0;3
DocumentPolicyManagerWrapper.getGrantedRoles( AccreditableManager accreditableManager , Identity identity , String url );1;0;3
DocumentPolicyManagerWrapper.configure( Configuration configuration );7;2;34
DocumentPolicyManagerWrapper.strip( String strippedUrl , char delimiter );2;2;7
DocumentPolicyManagerWrapper.getPolicyURL( String webappUrl );1;0;3
DocumentPolicyManagerWrapper.accreditableRemoved( AccreditableManager manager , Accreditable accreditable );1;0;3
DocumentPolicyManagerWrapper.getPolicyUrlFast( String webappUrl );1;0;4
DocumentPolicyManagerWrapper.saveSubtreePolicy( String url , Policy policy );1;0;3
DocumentPolicyManagerWrapper.getPolicyUrlCorrect( String webappUrl );11;7;39
DocumentPolicyManagerWrapper.DocumentPolicyManagerWrapper( );1;0;2
