Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
OBaseReplacementImpl.OBaseReplacementImpl( );1;0;2
ReplacementMapImpl.isReplaceable( Object obj );1;0;3
ReplacementMapImpl.getReplacement( Object original );2;1;5
OBaseReplacementImpl.readExternal( ObjectInput in );1;0;3
ReplacementMapImpl.ReplacementMapImpl( OProcess oprocess );1;0;3
ReplacementMapImpl.isReplacement( Object obj );1;0;3
OBaseReplacementImpl.writeExternal( ObjectOutput out );1;0;3
ReplacementMapImpl.getOriginal( Object replacement );2;1;5
OBaseReplacementImpl.OBaseReplacementImpl( int id );1;0;3
