Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
BoundVariableEvaluationContext.getProcessId( );1;0;3
BoundVariableEvaluationContext.narrowTypes( );1;0;3
BoundVariableEvaluationContext.getPartData( Element message , OMessageVarType . Part part );1;0;3
BoundVariableEvaluationContext.isLinkActive( OLink olink );1;0;3
BoundVariableEvaluationContext.getBaseResourceURI( );1;0;3
BoundVariableEvaluationContext.readMessageProperty( OScope . Variable variable , OProcess . OProperty property );1;0;3
BoundVariableEvaluationContext.addBoundVariable( String name , Element value );1;0;3
BoundVariableEvaluationContext.getRootNode( );1;0;3
BoundVariableEvaluationContext.readVariable( OScope . Variable variable , OMessageVarType . Part partDef );5;4;12
BoundVariableEvaluationContext.evaluateQuery( Node root , OExpression expr );1;0;3
