Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
REPEATUNTIL.checkCondition( );1;0;3
WAITER.terminate( );1;0;5
REPEATUNTIL.getORepeatUntil( );1;0;3
REPEATUNTIL.REPEATUNTIL( ActivityInfo self , ScopeFrame scopeFrame , LinkFrame linkFrame );1;0;3
WAITER.completed( FaultData faultData , Set < CompensationHandler > compensations );5;3;19
WAITER.failure( String reason , Element data );1;0;1
REPEATUNTIL.log( );1;0;3
WAITER.compensate( OScope scope , SynchChannel ret );1;0;4
***not in a method***;0;1;0
WAITER.run( );5;1;37
REPEATUNTIL.run( );1;0;7
WAITER.WAITER( ActivityInfo child );1;0;3
WAITER.cancelled( );1;0;1
REPEATUNTIL.toString( );1;0;3
