Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RowGroupLayoutManager.createElementsForRowGroup( LayoutContext context , int alignment , int bodyType , LinkedList returnList );5;5;33
RowGroupLayoutManager.computeRowHeights( );12;20;53
RowGroupLayoutManager.getNextKnuthElements( LayoutContext context , int alignment , int bodyType );3;5;21
RowGroupLayoutManager.RowGroupLayoutManager( TableLayoutManager tableLM , EffRow [ ] rowGroup , TableStepper tableStepper );1;0;5
