Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FilePanel.FilePanel( String title );1;0;4
FilePanel.FilePanel( );1;0;4
FilePanel.setFilename( String f );1;0;3
FilePanel.addChangeListener( ChangeListener l );1;0;3
FilePanel.getFilename( );1;0;3
FilePanel.clearGui( );1;0;3
FilePanel.enableFile( boolean enable );1;0;4
FilePanel.fireFileChanged( );2;0;6
FilePanel.FilePanel( ChangeListener l , String title );1;0;5
FilePanel.actionPerformed( ActionEvent e );5;4;16
FilePanel.FilePanel( String title , String filetype );1;0;4
FilePanel.init( );1;0;11
