File;Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
src/main/java/org/mockito/AdditionalAnswers.java;AdditionalAnswers.returnsElementsOf( Collection < ? > elements );1;0;3
src/main/java/org/mockito/AdditionalAnswers.java;AdditionalAnswers.returnsFirstArg( );1;0;3
src/main/java/org/mockito/AdditionalAnswers.java;AdditionalAnswers.returnsLastArg( );1;0;3
src/main/java/org/mockito/AdditionalAnswers.java;AdditionalAnswers.returnsSecondArg( );1;0;3
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.AdditionalMatchers( );1;0;1
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( T first , T second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( boolean first , boolean second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( byte first , byte second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( char first , char second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( double first , double second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( float first , float second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( int first , int second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( long first , long second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.and( short first , short second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( T [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( boolean [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( byte [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( char [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( double [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( float [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( int [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( long [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.aryEq( short [ ] value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.cmpEq( T value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.eq( double value , double delta );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.eq( float value , float delta );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.find( String regex );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.geq( T value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.geq( byte value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.geq( double value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.geq( float value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.geq( int value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.geq( long value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.geq( short value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.gt( T value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.gt( byte value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.gt( double value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.gt( float value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.gt( int value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.gt( long value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.gt( short value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.leq( T value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.leq( byte value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.leq( double value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.leq( float value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.leq( int value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.leq( long value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.leq( short value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.lt( T value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.lt( byte value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.lt( double value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.lt( float value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.lt( int value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.lt( long value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.lt( short value );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( T first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( boolean first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( byte first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( char first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( double first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( float first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( int first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( long first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.not( short first );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( T first , T second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( boolean first , boolean second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( byte first , byte second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( char first , char second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( double first , double second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( float first , float second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( int first , int second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( long first , long second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.or( short first , short second );1;0;4
src/main/java/org/mockito/AdditionalMatchers.java;AdditionalMatchers.reportMatcher( ArgumentMatcher < ? > matcher );1;0;3
src/main/java/org/mockito/Answers.java;Answers( Answer < Object > implementation );1;0;3
src/main/java/org/mockito/Answers.java;answer( InvocationOnMock invocation );1;0;3
src/main/java/org/mockito/ArgumentCaptor.java;ArgumentCaptor.ArgumentCaptor( Class < ? extends T > clazz );1;0;4
src/main/java/org/mockito/ArgumentCaptor.java;ArgumentCaptor.capture( );1;0;4
src/main/java/org/mockito/ArgumentCaptor.java;ArgumentCaptor.forClass( Class < S > clazz );1;0;3
src/main/java/org/mockito/ArgumentCaptor.java;ArgumentCaptor.getAllValues( );1;0;3
src/main/java/org/mockito/ArgumentCaptor.java;ArgumentCaptor.getValue( );1;0;3
src/main/java/org/mockito/ArgumentMatcher.java;type( );1;0;3
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.any( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.any( Class < T > type );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyBoolean( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyByte( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyChar( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyCollection( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyDouble( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyFloat( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyInt( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyIterable( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyList( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyLong( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyMap( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anySet( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyShort( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.anyString( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.argThat( ArgumentMatcher < T > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.booleanThat( ArgumentMatcher < Boolean > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.byteThat( ArgumentMatcher < Byte > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.charThat( ArgumentMatcher < Character > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.contains( String substring );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.doubleThat( ArgumentMatcher < Double > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.endsWith( String suffix );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( T value );2;1;5
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( boolean value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( byte value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( char value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( double value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( float value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( int value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( long value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.eq( short value );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.floatThat( ArgumentMatcher < Float > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.intThat( ArgumentMatcher < Integer > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.isA( Class < T > type );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.isNotNull( );1;0;3
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.isNotNull( Class < T > type );1;0;3
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.isNull( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.isNull( Class < T > type );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.longThat( ArgumentMatcher < Long > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.matches( Pattern pattern );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.matches( String regex );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.notNull( );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.notNull( Class < T > type );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.nullable( Class < T > clazz );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.refEq( T value , String ... excludeFields );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.reportMatcher( ArgumentMatcher < ? > matcher );1;0;3
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.same( T value );2;1;7
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.shortThat( ArgumentMatcher < Short > matcher );1;0;4
src/main/java/org/mockito/ArgumentMatchers.java;ArgumentMatchers.startsWith( String prefix );1;0;4
src/main/java/org/mockito/BDDMockito.java;BDDMockito.given( T methodCall );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.then( T mock );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.will( Answer < ? > answer );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willAnswer( Answer < ? > answer );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willCallRealMethod( );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willDoNothing( );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willReturn( Object toBeReturned );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willReturn( Object toBeReturned , Object ... toBeReturnedNext );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willThrow( Class < ? extends Throwable > toBeThrown );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willThrow( Class < ? extends Throwable > toBeThrown , Class < ? extends Throwable > ... throwableTypes );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDMockito.willThrow( Throwable ... toBeThrown );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.BDDOngoingStubbingImpl( OngoingStubbing < T > ongoingStubbing );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.getMock( );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.will( Answer < ? > answer );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.willAnswer( Answer < ? > answer );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.willCallRealMethod( );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.willReturn( T value );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.willReturn( T value , T ... values );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.willThrow( Class < ? extends Throwable > throwableType );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.willThrow( Class < ? extends Throwable > throwableType , Class < ? extends Throwable > ... throwableTypes );1;0;4
src/main/java/org/mockito/BDDMockito.java;BDDOngoingStubbingImpl.willThrow( Throwable ... throwables );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.BDDStubberImpl( Stubber mockitoStubber );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.given( T mock );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.will( Answer < ? > answer );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willAnswer( Answer < ? > answer );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willCallRealMethod( );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willDoNothing( );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willReturn( Object toBeReturned );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willReturn( Object toBeReturned , Object ... nextToBeReturned );1;0;4
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willThrow( Class < ? extends Throwable > toBeThrown );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willThrow( Class < ? extends Throwable > toBeThrown , Class < ? extends Throwable > ... nextToBeThrown );1;0;3
src/main/java/org/mockito/BDDMockito.java;BDDStubberImpl.willThrow( Throwable ... toBeThrown );1;0;3
src/main/java/org/mockito/BDDMockito.java;ThenImpl.ThenImpl( T mock );1;0;3
src/main/java/org/mockito/BDDMockito.java;ThenImpl.should( );1;0;3
src/main/java/org/mockito/BDDMockito.java;ThenImpl.should( InOrder inOrder );1;0;3
src/main/java/org/mockito/BDDMockito.java;ThenImpl.should( InOrder inOrder , VerificationMode mode );1;0;3
src/main/java/org/mockito/BDDMockito.java;ThenImpl.should( VerificationMode mode );1;0;3
src/main/java/org/mockito/BDDMockito.java;ThenImpl.shouldHaveNoInteractions( );1;0;3
src/main/java/org/mockito/BDDMockito.java;ThenImpl.shouldHaveNoMoreInteractions( );1;0;3
src/main/java/org/mockito/InOrder.java;verify( MockedStatic < ? > mockedStatic , MockedStatic . Verification verification );1;0;3
src/main/java/org/mockito/MockMakers.java;MockMakers.MockMakers( );1;0;1
src/main/java/org/mockito/MockedStatic.java;verify( Verification verification );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.after( long millis );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.atLeast( int minNumberOfInvocations );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.atLeastOnce( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.atMost( int maxNumberOfInvocations );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.atMostOnce( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.calls( int wantedNumberOfInvocations );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.clearAllCaches( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.clearInvocations( T ... mocks );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.description( String description );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doAnswer( Answer answer );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doCallRealMethod( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doNothing( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doReturn( Object toBeReturned );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doReturn( Object toBeReturned , Object ... toBeReturnedNext );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doThrow( Class < ? extends Throwable > toBeThrown );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doThrow( Class < ? extends Throwable > toBeThrown , Class < ? extends Throwable > ... toBeThrownNext );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.doThrow( Throwable ... toBeThrown );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.framework( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.getClassOf( T [ ] array );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.ignoreStubs( Object ... mocks );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.inOrder( Object ... mocks );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.lenient( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mock( @ SuppressWarnings ( "rawtypes" ) Answer defaultAnswer , T ... reified );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mock( Class < T > classToMock );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mock( Class < T > classToMock , Answer defaultAnswer );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mock( Class < T > classToMock , MockSettings mockSettings );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mock( Class < T > classToMock , String name );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mock( MockSettings settings , T ... reified );3;3;7
src/main/java/org/mockito/Mockito.java;Mockito.mock( String name , T ... reified );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mock( T ... reified );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockConstruction( Class < T > classToMock );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockConstruction( Class < T > classToMock , Function < MockedConstruction . Context , MockSettings > mockSettingsFactory );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockConstruction( Class < T > classToMock , Function < MockedConstruction . Context , MockSettings > mockSettingsFactory , MockedConstruction . MockInitializer < T > mockInitializer );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockConstruction( Class < T > classToMock , MockSettings mockSettings );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockConstruction( Class < T > classToMock , MockSettings mockSettings , MockedConstruction . MockInitializer < T > mockInitializer );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockConstruction( Class < T > classToMock , MockedConstruction . MockInitializer < T > mockInitializer );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockConstructionWithAnswer( Class < T > classToMock , Answer defaultAnswer , Answer ... additionalAnswers );4;6;16
src/main/java/org/mockito/Mockito.java;Mockito.mockStatic( Class < T > classToMock );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockStatic( Class < T > classToMock , Answer defaultAnswer );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockStatic( Class < T > classToMock , MockSettings mockSettings );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockStatic( Class < T > classToMock , String name );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockingDetails( Object toInspect );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.mockitoSession( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.never( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.only( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.reset( T ... mocks );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.spy( Class < T > classToSpy );1;0;4
src/main/java/org/mockito/Mockito.java;Mockito.spy( T ... reified );2;1;7
src/main/java/org/mockito/Mockito.java;Mockito.spy( T object );1;0;5
src/main/java/org/mockito/Mockito.java;Mockito.timeout( long millis );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.times( int wantedNumberOfInvocations );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.validateMockitoUsage( );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.verify( T mock );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.verify( T mock , VerificationMode mode );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.verifyNoInteractions( Object ... mocks );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.verifyNoMoreInteractions( Object ... mocks );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.when( T methodCall );1;0;3
src/main/java/org/mockito/Mockito.java;Mockito.withSettings( );1;0;3
src/main/java/org/mockito/MockitoAnnotations.java;MockitoAnnotations.MockitoAnnotations( );1;0;1
src/main/java/org/mockito/MockitoAnnotations.java;MockitoAnnotations.initMocks( Object testClass );2;0;12
src/main/java/org/mockito/MockitoAnnotations.java;MockitoAnnotations.openMocks( Object testClass );2;1;9
src/main/java/org/mockito/codegen/InjectionBase.java;InjectionBase.InjectionBase( );1;0;3
src/main/java/org/mockito/configuration/DefaultMockitoConfiguration.java;DefaultMockitoConfiguration.cleansStackTrace( );1;0;3
src/main/java/org/mockito/configuration/DefaultMockitoConfiguration.java;DefaultMockitoConfiguration.enableClassCache( );1;0;3
src/main/java/org/mockito/configuration/DefaultMockitoConfiguration.java;DefaultMockitoConfiguration.getDefaultAnswer( );1;0;3
src/main/java/org/mockito/creation/instance/InstantiationException.java;InstantiationException.InstantiationException( String message );1;0;3
src/main/java/org/mockito/creation/instance/InstantiationException.java;InstantiationException.InstantiationException( String message , Throwable cause );1;0;3
src/main/java/org/mockito/exceptions/base/MockitoAssertionError.java;MockitoAssertionError.MockitoAssertionError( AssertionError error , String message );1;1;5
src/main/java/org/mockito/exceptions/base/MockitoAssertionError.java;MockitoAssertionError.MockitoAssertionError( MockitoAssertionError error , String message );1;1;5
src/main/java/org/mockito/exceptions/base/MockitoAssertionError.java;MockitoAssertionError.MockitoAssertionError( String message );1;0;6
src/main/java/org/mockito/exceptions/base/MockitoAssertionError.java;MockitoAssertionError.getUnfilteredStackTrace( );1;0;3
src/main/java/org/mockito/exceptions/base/MockitoException.java;MockitoException.MockitoException( String message );1;0;4
src/main/java/org/mockito/exceptions/base/MockitoException.java;MockitoException.MockitoException( String message , Throwable t );1;0;4
src/main/java/org/mockito/exceptions/base/MockitoException.java;MockitoException.filterStackTrace( );1;0;5
src/main/java/org/mockito/exceptions/base/MockitoException.java;MockitoException.getUnfilteredStackTrace( );1;0;3
src/main/java/org/mockito/exceptions/base/MockitoInitializationException.java;MockitoInitializationException.MockitoInitializationException( String message );1;0;3
src/main/java/org/mockito/exceptions/base/MockitoInitializationException.java;MockitoInitializationException.MockitoInitializationException( String message , Throwable cause );1;0;3
src/main/java/org/mockito/exceptions/base/MockitoSerializationIssue.java;MockitoSerializationIssue.MockitoSerializationIssue( String message , Exception cause );1;0;5
src/main/java/org/mockito/exceptions/base/MockitoSerializationIssue.java;MockitoSerializationIssue.filterStackTrace( );1;0;5
src/main/java/org/mockito/exceptions/base/MockitoSerializationIssue.java;MockitoSerializationIssue.getUnfilteredStackTrace( );1;0;3
src/main/java/org/mockito/exceptions/misusing/CannotStubVoidMethodWithReturnValue.java;CannotStubVoidMethodWithReturnValue.CannotStubVoidMethodWithReturnValue( String message );1;0;3
src/main/java/org/mockito/exceptions/misusing/CannotVerifyStubOnlyMock.java;CannotVerifyStubOnlyMock.CannotVerifyStubOnlyMock( String message );1;0;3
