File;Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONBytes( Object object , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONBytes( Object object , int defaultFeatures , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONBytesWithFastJsonConfig( Charset charset , Object object , SerializeConfig config , SerializeFilter [ ] filters , String dateFormat , int defaultFeatures , SerializerFeature ... features );5;4;19
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( );1;0;9
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , SerializeConfig config , SerializeFilter [ ] filters , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , SerializeConfig config , SerializeFilter [ ] filters , String dateFormat , int defaultFeatures , SerializerFeature ... features );5;4;19
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , SerializeConfig config , SerializeFilter filter , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , SerializeConfig config , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , SerializeFilter [ ] filters , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , SerializeFilter filter , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , boolean prettyFormat );2;1;6
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONString( Object object , int defaultFeatures , SerializerFeature ... features );5;8;18
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONStringWithDateFormat( Object object , String dateFormat , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJSONStringZ( Object object , SerializeConfig mapping , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJavaObject( Class < T > clazz );5;7;6
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJavaObject( JSON json , Class < T > clazz );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJavaObject( Type type );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toJavaObject( TypeReference typeReference );2;1;4
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toString( );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.toString( SerializerFeature ... features );1;0;9
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONString( Appendable appendable );2;0;11
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONString( OutputStream os , Charset charset , Object object , SerializeConfig config , SerializeFilter [ ] filters , String dateFormat , int defaultFeatures , SerializerFeature ... features );5;4;20
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONString( OutputStream os , Charset charset , Object object , SerializerFeature ... features );1;0;10
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONString( OutputStream os , Object object , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONString( OutputStream os , Object object , int defaultFeatures , SerializerFeature ... features );1;0;10
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONString( Writer writer , Object object , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONString( Writer writer , Object object , int defaultFeatures , SerializerFeature ... features );1;0;9
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONStringTo( Object object , Writer writer , SerializerFeature ... features );1;0;3
src/main/java/com/alibaba/fastjson/JSON.java;JSON.writeJSONStringWithFastJsonConfig( OutputStream os , Charset charset , Object object , SerializeConfig config , SerializeFilter [ ] filters , String dateFormat , int defaultFeatures , SerializerFeature ... features );5;4;20
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.JSONArray( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.JSONArray( List < Object > list );2;1;6
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.JSONArray( int initialCapacity );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.add( Object e );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.add( int index , Object element );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.addAll( Collection < ? > c );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.addAll( int index , Collection < ? > c );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.clear( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.clone( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.contains( Object o );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.containsAll( Collection < ? > c );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.equals( Object obj );3;1;9
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentAdd( Object e );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentAdd( int index , Object element );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentAddAll( Collection < ? > c );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentAddAll( int index , Collection < ? > c );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentClear( );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentRemove( Object o );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentRemove( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentRemoveAll( Collection < ? > c );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentRetainAll( Collection < ? > c );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.fluentSet( int index , Object element );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.get( int index );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getBigDecimal( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getBigInteger( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getBoolean( int index );2;1;7
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getBooleanValue( int index );2;1;7
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getByte( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getByteValue( int index );2;1;8
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getComponentType( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getDate( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getDouble( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getDoubleValue( int index );2;1;8
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getFloat( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getFloatValue( int index );2;1;8
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getIntValue( int index );2;1;8
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getInteger( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getJSONArray( int index );3;0;10
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getJSONObject( int index );3;0;10
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getLong( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getLongValue( int index );2;1;8
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getObject( int index , Class < T > clazz );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getObject( int index , Type type );2;0;9
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getRelatedArray( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getShort( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getShortValue( int index );2;1;8
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getSqlDate( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getString( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.getTimestamp( int index );1;0;4
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.hashCode( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.indexOf( Object o );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.isEmpty( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.iterator( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.lastIndexOf( Object o );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.listIterator( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.listIterator( int index );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.remove( Object o );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.remove( int index );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.removeAll( Collection < ? > c );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.retainAll( Collection < ? > c );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.set( int index , Object element );4;5;14
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.setComponentType( Type componentType );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.setRelatedArray( Object relatedArray );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.size( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.subList( int fromIndex , int toIndex );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.toArray( );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.toArray( T [ ] a );1;0;3
src/main/java/com/alibaba/fastjson/JSONArray.java;JSONArray.toJavaList( Class < T > clazz );2;0;9
src/main/java/com/alibaba/fastjson/JSONException.java;JSONException.JSONException( );1;0;3
src/main/java/com/alibaba/fastjson/JSONException.java;JSONException.JSONException( String message );1;0;3
src/main/java/com/alibaba/fastjson/JSONException.java;JSONException.JSONException( String message , Throwable cause );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.JSONObject( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.JSONObject( Map < String , Object > map );2;1;6
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.JSONObject( boolean ordered );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.JSONObject( int initialCapacity );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.JSONObject( int initialCapacity , boolean ordered );2;0;7
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.clear( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.clone( );2;0;6
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.containsKey( Object key );6;4;13
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.containsValue( Object value );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.entrySet( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.equals( Object obj );3;1;9
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.fluentClear( );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.fluentPut( String key , Object value );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.fluentPutAll( Map < ? extends String , ? > m );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.fluentRemove( Object key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.get( Object key );6;4;13
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getBigDecimal( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getBigInteger( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getBoolean( String key );2;1;7
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getBooleanValue( String key );2;1;8
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getByte( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getByteValue( String key );2;1;8
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getBytes( String key );2;1;7
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getDate( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getDouble( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getDoubleValue( String key );2;1;8
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getFloat( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getFloatValue( String key );2;1;8
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getInnerMap( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getIntValue( String key );2;1;8
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getInteger( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getJSONArray( String key );4;0;13
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getJSONObject( String key );4;0;13
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getLong( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getLongValue( String key );2;1;8
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getObject( String key , Class < T > clazz );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getObject( String key , Type type );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getObject( String key , TypeReference typeReference );2;1;7
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getOrDefault( Object key , Object defaultValue );2;1;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getShort( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getShortValue( String key );2;1;8
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getSqlDate( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getString( String key );2;1;7
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.getTimestamp( String key );1;0;4
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.hashCode( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.invoke( Object proxy , Method method , Object [ ] args );23;17;70
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.isEmpty( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.keySet( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.put( String key , Object value );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.putAll( Map < ? extends String , ? > m );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.remove( Object key );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.size( );1;0;3
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.toJavaObject( Class < T > clazz );6;8;9
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.toJavaObject( Class < T > clazz , ParserConfig config , int features );4;4;9
src/main/java/com/alibaba/fastjson/JSONObject.java;JSONObject.values( );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.JSONPObject( );1;0;2
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.JSONPObject( String function );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.addParameter( Object parameter );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.getFunction( );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.getParameters( );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.setFunction( String function );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.toJSONString( );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.toString( );1;0;3
src/main/java/com/alibaba/fastjson/JSONPObject.java;JSONPObject.write( JSONSerializer serializer , Object fieldName , Type fieldType , int features );5;6;17
src/main/java/com/alibaba/fastjson/JSONPatch.java;JSONPatch.apply( Object object , String patch );12;4;44
src/main/java/com/alibaba/fastjson/JSONPatch.java;JSONPatch.apply( String original , String patch );1;0;6
src/main/java/com/alibaba/fastjson/JSONPatch.java;JSONPatch.isObject( String patch );4;4;13
src/main/java/com/alibaba/fastjson/JSONPath.java;ArrayAccessSegment.ArrayAccessSegment( int index );1;0;3
src/main/java/com/alibaba/fastjson/JSONPath.java;ArrayAccessSegment.eval( JSONPath path , Object rootObject , Object currentObject );1;0;3
src/main/java/com/alibaba/fastjson/JSONPath.java;ArrayAccessSegment.extract( JSONPath path , DefaultJSONParser parser , Context context );3;1;8
src/main/java/com/alibaba/fastjson/JSONPath.java;ArrayAccessSegment.remove( JSONPath path , Object currentObject );1;0;3
src/main/java/com/alibaba/fastjson/JSONPath.java;ArrayAccessSegment.setValue( JSONPath path , Object currentObject , Object value );1;0;3
src/main/java/com/alibaba/fastjson/JSONPath.java;Context.Context( Context parent , boolean eval );1;0;4
src/main/java/com/alibaba/fastjson/JSONPath.java;DoubleOpSegement.DoubleOpSegement( String propertyName , boolean function , double value , Operator op );1;0;5
src/main/java/com/alibaba/fastjson/JSONPath.java;DoubleOpSegement.apply( JSONPath path , Object rootObject , Object currentObject , Object item );9;8;25
src/main/java/com/alibaba/fastjson/JSONPath.java;FilterGroup.FilterGroup( Filter left , Filter right , boolean and );1;0;6
src/main/java/com/alibaba/fastjson/JSONPath.java;FilterGroup.apply( JSONPath path , Object rootObject , Object currentObject , Object item );6;1;17
src/main/java/com/alibaba/fastjson/JSONPath.java;FilterSegment.FilterSegment( Filter filter );1;0;4
src/main/java/com/alibaba/fastjson/JSONPath.java;FilterSegment.eval( JSONPath path , Object rootObject , Object currentObject );6;1;20
src/main/java/com/alibaba/fastjson/JSONPath.java;FilterSegment.extract( JSONPath path , DefaultJSONParser parser , Context context );1;0;4
src/main/java/com/alibaba/fastjson/JSONPath.java;FilterSegment.remove( JSONPath path , Object rootObject , Object currentObject );5;1;16
src/main/java/com/alibaba/fastjson/JSONPath.java;FloorSegment.eval( JSONPath path , Object rootObject , Object currentObject );4;3;14
src/main/java/com/alibaba/fastjson/JSONPath.java;FloorSegment.extract( JSONPath path , DefaultJSONParser parser , Context context );1;0;3
src/main/java/com/alibaba/fastjson/JSONPath.java;FloorSegment.floor( Object item );10;5;23
src/main/java/com/alibaba/fastjson/JSONPath.java;IntBetweenSegement.IntBetweenSegement( String propertyName , boolean function , long startValue , long endValue , boolean not );1;0;6
src/main/java/com/alibaba/fastjson/JSONPath.java;IntBetweenSegement.apply( JSONPath path , Object rootObject , Object currentObject , Object item );5;5;13
src/main/java/com/alibaba/fastjson/JSONPath.java;IntInSegement.IntInSegement( String propertyName , boolean function , long [ ] values , boolean not );1;0;5
src/main/java/com/alibaba/fastjson/JSONPath.java;IntInSegement.apply( JSONPath path , Object rootObject , Object currentObject , Object item );5;3;15
src/main/java/com/alibaba/fastjson/JSONPath.java;IntObjInSegement.IntObjInSegement( String propertyName , boolean function , Long [ ] values , boolean not );1;0;5
src/main/java/com/alibaba/fastjson/JSONPath.java;IntObjInSegement.apply( JSONPath path , Object rootObject , Object currentObject , Object item );8;6;23
src/main/java/com/alibaba/fastjson/JSONPath.java;IntOpSegement.IntOpSegement( String propertyName , boolean function , long value , Operator op );1;0;5
