Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ReportGui.createPopupMenu( );1;0;15
ReportGui.configure( TestElement el );2;1;8
ReportGui.init( );1;0;7
ReportGui.createVariablePanel( );1;0;6
ReportGui.getLabelResource( );1;0;3
ReportGui.getMenuCategories( );1;0;3
ReportGui.createTestElement( );1;0;5
ReportGui.modifyTestElement( TestElement plan );2;0;9
ReportGui.createCommentPanel( );1;0;16
ReportGui.ReportGui( );1;0;3
