Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ConcreteElement.registryHasElement( String name );3;2;10
ConcreteElement.addElementToRegistry( String value );2;1;6
ConcreteElement.addElementToRegistry( String name , Element element , boolean filter );2;1;7
ConcreteElement.addElementToRegistry( Element element , boolean filter );2;1;7
ConcreteElement.addElementToRegistry( String name , String value , boolean filter );2;1;7
ConcreteElement.output( Writer out );1;0;5
ConcreteElement.searchAutoGenerated( String name );4;5;9
ConcreteElement.removeElementFromRegistry( String name );5;3;12
ConcreteElement.addElementToRegistry( String value , boolean filter );2;1;7
ConcreteElement.removeElementFromRegistry( Element element );5;3;14
ConcreteElement.output( OutputStream out );6;4;22
ConcreteElement.keys( );5;5;15
ConcreteElement.addElementToRegistry( String name , Element element );6;5;14
ConcreteElement.output( OutputStream out , ConcreteElement ce );21;12;72
ConcreteElement.ConcreteElement( );1;0;2
ConcreteElement.isEmpty( );1;0;3
ConcreteElement.addElementToRegistry( Element element );2;1;6
ConcreteElement.registryHasElement( Element element );1;0;3
ConcreteElement.clone( );4;0;26
ConcreteElement.isAutoGenerated( String name );2;2;3
ConcreteElement.getElement( String name );3;1;9
ConcreteElement.addElementToRegistry( String name , String value );2;1;10
ConcreteElement.output( PrintWriter out );23;14;62
ConcreteElement.elements( );1;0;3
