Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
BeanShellSamplerGui.createTestElement( );1;0;5
BeanShellSamplerGui.clearGui( );1;0;7
BeanShellSamplerGui.createScriptPanel( );1;0;17
BeanShellSamplerGui.createFilenamePanel( );1;0;10
BeanShellSamplerGui.getLabelResource( );1;0;3
BeanShellSamplerGui.configure( TestElement element );1;0;7
BeanShellSamplerGui.BeanShellSamplerGui( );1;0;3
BeanShellSamplerGui.modifyTestElement( TestElement te );1;0;8
BeanShellSamplerGui.createParameterPanel( );1;0;10
BeanShellSamplerGui.createResetPanel( );1;0;7
BeanShellSamplerGui.init( );1;0;13
